Id,SalePrice
1461,11.759690081747532
1462,11.929926078997363
1463,12.129898722216488
1464,12.192103403971505
1465,12.185989971896456
1466,12.076940421702828
1467,12.071136861310478
1468,12.018322637697665
1469,12.108631233288445
1470,11.704156112479815
1471,12.215670455299739
1472,11.465960384504346
1473,11.44999428865968
1474,11.948538305391292
1475,11.806933290504094
1476,12.864366566225298
1477,12.457284518560817
1478,12.603746937702573
1479,12.436532843653534
1480,13.161726429513475
1481,12.622523700032998
1482,12.23013934625978
1483,12.023571453636496
1484,12.016276425256686
1485,12.075654082409587
1486,12.18943528914324
1487,12.77287333773295
1488,12.402181123265688
1489,12.277581240188896
1490,12.298076713579833
1491,12.14842738501212
1492,11.373595053673096
1493,12.094889641840101
1494,12.633586479080524
1495,12.603615535352816
1496,12.407803638722104
1497,12.091271714531521
1498,11.986938498014005
1499,11.966955244778395
1500,11.88650554638716
1501,12.079609330854712
1502,11.847427569302006
1503,12.613635884240491
1504,12.361815612364843
1505,12.352617567117589
1506,12.07635363146601
1507,12.413824644800703
1508,12.146737391512733
1509,11.995561379313893
1510,11.872589365804243
1511,11.875465069837029
1512,12.02286437196665
1513,11.885221423343523
1514,12.014825406342457
1515,12.216423208819934
1516,11.986059114978413
1517,11.939175383255208
1518,11.788010678419333
1519,12.346393348730778
1520,11.818386432536943
1521,11.83354341998989
1522,12.02971932835659
1523,11.641365074164444
1524,11.77151885234576
1525,11.783005853144365
1526,11.697260429495497
1527,11.4983783655876
1528,11.792346239249676
1529,11.914246113036326
1530,12.059877941070557
1531,11.509655976943277
1532,11.520842132588893
1533,11.816605212312142
1534,11.714576887086107
1535,11.901545676934441
1536,11.641701998176789
1537,11.011918825446124
1538,12.008244349512058
1539,12.158250607054798
1540,11.202537182626909
1541,11.90118556171959
1542,11.908624309727161
1543,12.311235733432742
1544,11.230561922370052
1545,11.60522963096979
1546,11.810273015305999
1547,11.883381758376126
1548,11.820623589525455
1549,11.657084285222005
1550,11.905584435091628
1551,11.642140220407258
1552,11.774151944787535
1553,11.97518637722511
1554,11.61351291610268
1555,12.05122957724831
1556,11.232772782904393
1557,11.506563393492383
1558,11.378734465512823
1559,11.231369388364074
1560,11.84479600762013
1561,11.736986863704441
1562,11.759528780740894
1563,11.731829610057371
1564,11.926274193200683
1565,11.928621389101137
1566,12.345238744958431
1567,11.104825331047207
1568,12.347822728857766
1569,11.810596109279036
1570,11.734972039669348
1571,11.777903029387073
1572,11.927356488850851
1573,12.450424799646564
1574,11.574429082347036
1575,12.3039503434828
1576,12.349341254731034
1577,12.16278699215665
1578,11.901811560487566
1579,11.895511900665694
1580,12.136580681044954
1581,11.903420900031652
1582,11.742976529480673
1583,12.738953577685571
1584,12.33860042836886
1585,11.858850452672032
1586,11.140638742549807
1587,11.4444583599591
1588,11.931675329259273
1589,11.453871705962367
1590,11.826895685784418
1591,11.537279666085572
1592,11.674568091727933
1593,11.805612613285746
1594,11.651984085358388
1595,11.582133845896655
1596,12.412502656353741
1597,12.123291937075974
1598,12.240037160693326
1599,12.091042168691946
1600,12.126356014804898
1601,11.03876660496377
1602,11.569094911732943
1603,11.321363785973395
1604,12.485340528418657
1605,12.4054248325634
1606,12.044950115581445
1607,12.066302964784523
1608,12.258419347131628
1609,12.194428497545365
1610,11.881067865415089
1611,11.831338007610134
1612,11.96585339614243
1613,11.941407226234743
1614,11.638644350771761
1615,11.304421872577684
1616,11.16824949294884
1617,11.381149185723743
